DTVK,PVR Promenade: Vasant Kunj,89,2018-10-29 19:15:00,CLASSIC.,350.00,Available,10:45 PM,201810292245,night,2018-10-29 19:15:00,N
DTVK,PVR Promenade: Vasant Kunj,89,2018-10-29 19:15:00,PRIME.,375.00,Available,10:45 PM,201810292245,night,2018-10-29 19:15:00,N
DVDC,Delite Cinema: Asaf Ali Road,90,2018-10-29 19:15:00,BALCONY,180.00,Available,09:30 PM,201810292110,night,2018-10-29 19:15:00,N
DVDC,Delite Cinema: Asaf Ali Road,90,2018-10-29 19:15:00,UPPER STALL,115.00,Available,09:30 PM,201810292110,night,2018-10-29 19:15:00,N
DVDC,Delite Cinema: Asaf Ali Road,90,2018-10-29 19:15:00,CENTRE STALL,100.00,Available,09:30 PM,201810292110,night,2018-10-29 19:15:00,N
DVDC,Delite Cinema: Asaf Ali Road,90,2018-10-29 19:15:00,LOWER STALL,90.00,Available,09:30 PM,201810292110,night,2018-10-29 19:15:00,N
EROS,INOX Eros One: Jangpura Extn,57,2018-10-29 19:15:00,INSIGNIA,550.00,Available,07:55 PM,201810291955,night,2018-10-29 19:15:00,N
EROS,INOX Eros One: Jangpura Extn,57,2018-10-29 19:15:00,PREMIUM,200.00,Available,07:55 PM,201810291955,night,2018-10-29 19:15:00,N
FCWS,"Carnival: World Square Mall, Ghaziabad",89,2018-10-29 19:15:00,BUSINESS CLASS,250.00,Available,07:30 PM,201810291930,night,2018-10-29 19:15:00,N
FCWS,"Carnival: World Square Mall, Ghaziabad",89,2018-10-29 19:15:00,GOLD,150.00,Available,07:30 PM,201810291930,night,2018-10-29 19:15:00,N
FCWS,"Carnival: World Square Mall, Ghaziabad",89,2018-10-29 19:15:00,SILVER,140.00,Available,07:30 PM,201810291930,night,2018-10-29 19:15:00,N
FCWS,"Carnival: World Square Mall, Ghaziabad",90,2018-10-29 19:15:00,BUSINESS CLASS,250.00,Available,09:00 PM,201810292100,night,2018-10-29 19:15:00,N
FCWS,"Carnival: World Square Mall, Ghaziabad",90,2018-10-29 19:15:00,GOLD,150.00,Available,09:00 PM,201810292100,night,2018-10-29 19:15:00,N
FCWS,"Carnival: World Square Mall, Ghaziabad",90,2018-10-29 19:15:00,SILVER,140.00,Available,09:00 PM,201810292100,night,2018-10-29 19:15:00,N
